movieId,name,year,Mystery,Drama,Western,Sci-Fi,Horror,Film-Noir,Crime,Romance,Fantasy,Musical,Animation,War,Adventure,Action,(no genres listed),Comedy,Documentary,Children,Thriller,IMAX
7812,Babylon 5: Thirdspace,1998,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7815,True Stories,1986,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7817,Zardoz,1974,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7818,School For Scoundrels,1960,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7820,"Virgin Spring, The (Jungfrukällan)",1960,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7822,Mogambo,1953,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
7826,"Secret Life of Walter Mitty, The",1947,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
7827,Cypher,2002,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7831,Another Thin Man,1939,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
7832,"Thin Man Goes Home, The",1945,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7833,Shadow of the Thin Man,1941,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7834,After the Thin Man,1936,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
7835,Song of the Thin Man,1947,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False
7836,Woodstock,1970,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7840,Gunga Din,1939,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
7841,Children of Dune,2003,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7842,Dune,2000,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7843,Lammbock,2001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",1993,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
7845,Tremors II: Aftershocks,1996,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7846,Tremors 3: Back to Perfection,2001,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7872,Getting It Right,1989,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7878,Straight to Hell,1987,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7881,White Zombie,1932,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7882,The Plague of the Zombies,1966,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7883,I Walked with a Zombie,1943,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7888,How to Succeed in Business Without Really Trying,1967,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7889,Pat Garrett and Billy the Kid,1973,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7892,"Street Fighter, The (Gekitotsu! Satsujin ken)",1974,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7894,"Duck, You Sucker",1971,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7895,Bring Me the Head of Alfredo Garcia,1974,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7897,"Ballad of Cable Hogue, The",1970,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi),1975,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7914,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt),1927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7915,Samurai Fiction (SF: Episode One),1998,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
7916,Gidget,1959,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7919,Drunken Angel (Yoidore tenshi),1948,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7920,Desperate Living,1977,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7921,"Devil's Rain, The",1975,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7922,"Valachi Papers,The",1972,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7924,Stray Dog (Nora inu),1949,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin)",1958,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7926,High and Low (Tengoku to jigoku),1963,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7932,Dark Days,2000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7934,Zelig,1983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7935,Face to Face (Ansikte mot ansikte),1976,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7936,Shame (Skammen),1968,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7938,Winter Light (Nattvardsgästerna),1963,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7939,Through a Glass Darkly (Såsom i en spegel),1961,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7941,Smiles of a Summer Night (Sommarnattens leende),1955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
7942,Summer with Monika (Sommaren med Monika),1953,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7943,"Killers, The",1946,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7944,"Night of the Iguana, The",1964,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7946,Reflections in a Golden Eye,1967,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7947,Under the Volcano,1984,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7948,Wise Blood,1979,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7951,Nightbreed,1990,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7958,Bloody Mama,1970,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7959,"Trip, The",1967,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7976,Ken Park,2002,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7979,Monterey Pop,1968,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7980,"Bridge Too Far, A",1977,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
7981,Infernal Affairs (Mou gaan dou),2002,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon)",2003,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7983,Broadway Danny Rose,1984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7984,From Beyond,1986,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7987,Dolls,1987,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7990,Rock 'N' Roll High School,1979,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7991,Death Race 2000,1975,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7995,"Wild Angels, The",1966,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8003,Bedlam,1946,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8008,Brigadoon,1954,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
8009,Marjorie Morningstar,1958,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8010,"Power of One, The",1992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8011,"Weather Underground, The",2002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8012,Kikujiro (Kikujirô no natsu),1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",2003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8015,"Phantom Tollbooth, The",1970,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
8016,"Getaway, The",1972,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
8019,Dark Water (Honogurai mizu no soko kara),2002,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8033,How to Steal a Million,1966,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
8039,Support Your Local Sheriff!,1969,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8042,Mean Streets,1973,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8044,I Am a Fugitive from a Chain Gang,1932,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8056,Harper,1966,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8057,Sweet Bird of Youth,1962,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8070,Grill Point (Halbe Treppe),2002,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8093,Shiri (Swiri),1999,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
8094,Bad Day at Black Rock,1955,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8117,In China They Eat Dogs (I Kina spiser de hunde),1999,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
8121,"Seducing Doctor Lewis (Grande séduction, La)",2003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8123,Sammy and Rosie Get Laid,1987,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8125,Sunrise: A Song of Two Humans,1927,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8126,Shock Corridor,1963,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8128,Au revoir les enfants,1987,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8129,Sex: The Annabel Chong Story,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8130,"Girl Next Door, The",1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8131,Pursuit of Happiness,2001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8132,Gladiator,1992,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8133,"Inheritance, The (Arven)",2003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8136,Indestructible Man,1956,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8137,"Wasp Woman, The",1959,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8138,Attack of the Giant Leeches,1959,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8142,Dead or Alive: Hanzaisha,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8143,Lola Montès,1955,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8147,Charly,1968,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8154,"Dolce Vita, La",1960,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8157,Jin Roh: The Wolf Brigade (Jin-Rô),1998,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
8158,Rush,1991,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8167,Captain Blood,1935,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
8169,*batteries not included,1987,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
8183,Educating Rita,1983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8187,On Moonlight Bay,1951,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8188,Sansho the Bailiff (Sanshô dayû),1954,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8189,Zazie dans le métro,1960,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8190,"Americanization of Emily, The",1964,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
8191,Anne of the Thousand Days,1969,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8194,Baby Doll,1956,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8195,"Avventura, L' (Adventure, The)",1960,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8196,Beyond the Valley of the Dolls,1970,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8197,Hiroshima Mon Amour,1959,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8199,Ugetsu (Ugetsu monogatari),1953,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8207,"Day of the Jackal, The",1973,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8208,"Razor's Edge, The",1946,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8225,Night of the Living Dead,1990,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8228,"Maltese Falcon, The (a.k.a. Dangerous Female)",1931,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8235,Safety Last!,1923,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
8236,While the City Sleeps,1956,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8239,Viridiana,1961,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8240,Totally F***ed Up,1993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),1979,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
8254,Arizona Dream,1993,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
8256,Queen Christina,1933,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8257,Battleground,1949,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8261,3 Women (Three Women),1977,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8263,Take Me Out to the Ball Game,1949,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8264,Grey Gardens,1975,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8266,Purple Rain,1984,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8267,Signs of Life (Lebenszeichen),1968,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8268,Point of No Return,1993,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
8273,"Tale of Ham and Passion, A (Jamón, Jamón)",1992,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8275,College,1927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8290,Mitchell,1975,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8327,Dolls,2002,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8331,"Man Who Came to Dinner, The",1942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8332,Sunday Bloody Sunday,1971,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8336,"Major and the Minor, The",1942,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8337,"Caine Mutiny, The",1954,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8338,Black Narcissus,1947,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8340,Escape from Alcatraz,1979,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8341,Oliver Twist,1948,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
8360,Shrek 2,2004,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False
8361,"Day After Tomorrow, The",2004,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8362,Raising Helen,2004,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8363,Soul Plane,2004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass),2003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8366,Saved!,2004,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8367,"Time of the Wolf, The (Le temps du loup)",2003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8368,Harry Potter and the Prisoner of Azkaban,2004,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
8369,Mindhunters,2004,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",2003,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
8371,"Chronicles of Riddick, The",2004,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
8372,Garfield: The Movie,2004,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
8373,"Stepford Wives, The",2004,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
8376,Napoleon Dynamite,2004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8385,Lover Come Back,1961,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8387,Police Academy: Mission to Moscow,1994,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
8388,Ring of Bright Water,1969,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8392,Fool for Love,1985,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8403,Helen of Troy,1956,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False
8404,"Hound of the Baskervilles, The",1939,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8410,Suddenly,1954,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8420,Possessed,1947,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8422,Kings Row,1942,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8423,"Kid Brother, The",1927,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
8447,This Island Earth,1955,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8451,Blackboard Jungle,1955,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8453,It Had to Be You,2000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8459,"Heiress, The",1949,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8460,State Fair,1945,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
8462,Executive Suite,1954,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8463,Johnny Belinda,1948,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8464,Super Size Me,2004,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
8465,Johnny Eager,1942,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
8477,"Jetée, La",1962,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8482,"Picture of Dorian Gray, The",1945,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8484,"Human Condition I, The (Ningen no joken I)",1959,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8485,Samsara,2001,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
8487,Please Don't Eat the Daisies,1960,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
8491,White Heat,1949,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8492,"Christmas Carol, A (Scrooge)",1951,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8493,Memphis Belle,1990,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8494,"Cincinnati Kid, The",1965,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8499,Pretty Baby,1978,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8502,Show Boat,1951,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
8504,Box of Moon Light,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8507,Freaks,1932,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8511,"Immigrant, The",1917,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8522,My Little Chickadee,1940,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8524,"High and the Mighty, The",1954,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8525,"Ugly Dachshund, The",1966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
8526,Around the World in 80 Days,2004,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
8527,I'll Sleep When I'm Dead,2003,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8528,Dodgeball: A True Underdog Story,2004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8529,"Terminal, The",2004,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8530,Dear Frankie,2004,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8531,White Chicks,2004,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
8533,"Notebook, The",2004,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8534,Two Brothers (Deux frères),2004,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8535,De-Lovely,2004,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8537,Kaena: The Prophecy (Kaena: La prophétie),2003,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
8542,"Day at the Races, A",1937,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8544,"Now You See Him, Now You Don't",1972,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8571,Bob & Carol & Ted & Alice,1969,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8572,"Littlest Rebel, The",1935,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8574,"Claymation Christmas Celebration, A",1987,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
8575,"Happenstance (Battement d'ailes du papillon, Le)",2001,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8576,Kopps,2003,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
8577,Comandante,2003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8580,Into the Woods,1991,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False
8581,Pirates of Silicon Valley,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8582,Manufacturing Consent: Noam Chomsky and the Media,1992,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
8583,"Clock, The",1945,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
8584,Leave Her to Heaven,1945,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8589,Winter War (Talvisota),1989,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8591,"Philadelphia Experiment, The",1984,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8596,Revenge of the Pink Panther,1978,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
8600,Angels with Dirty Faces,1938,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8604,Taxi,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
8607,Tokyo Godfathers,2003,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
8609,Our Hospitality,1923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8610,All of Me,1984,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8611,"Farmer's Daughter, The",1947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8612,Lassie Come Home,1943,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8614,Overboard,1987,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8616,By the Light of the Silvery Moon,1953,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
8617,Butterfield 8,1960,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8618,Johnny Guitar,1954,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8620,"Exterminating Angel, The (Ángel exterminador, El)",1962,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8622,Fahrenheit 9/11,2004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
